t	zoom	rot	act	bright	sat	cut	onset	low	mid	high	rms	beatRank
15.667	0.0362	-0.0282	0.0146	0.1491	0.8951	0.0368	0.0000	0.0000	0.0000	0.0000	0.0000	0
15.733	0.0030	-0.0039	0.0076	0.1455	0.9060	0.0321	0.0000	0.0000	0.0000	0.0000	0.0000	0
15.800	0.0066	-0.0003	0.0122	0.1400	0.9250	0.0368	0.0000	0.0000	0.0000	0.0000	0.0000	0
15.867	-0.0155	0.0590	0.0125	0.1341	0.9414	0.0457	0.0000	0.0000	0.0000	0.0000	0.0000	0
15.933	-0.0258	0.0662	0.0054	0.1320	0.9472	0.0089	0.0000	0.0000	0.0000	0.0000	0.0000	0
16.000	-0.0520	0.0941	0.0089	0.1299	0.9539	0.0333	0.0000	0.0000	0.0000	0.0000	0.0000	16
16.067	-0.0087	0.1190	0.0111	0.1292	0.9454	0.0477	0.0000	0.0000	0.0000	0.0000	0.0000	0
16.133	-0.0164	0.0776	0.0051	0.1305	0.9355	0.0183	0.0000	0.0000	0.0000	0.0000	0.0000	0
16.200	0.0165	0.0990	0.0089	0.1332	0.9171	0.0309	0.0000	0.0000	0.0000	0.0000	0.0000	0
16.267	0.0521	0.0153	0.0085	0.1356	0.9017	0.0563	0.0000	0.0000	0.0000	0.0000	0.0000	0
16.333	0.0388	-0.0130	0.0036	0.1363	0.8965	0.0153	0.0000	0.0000	0.0000	0.0000	0.0000	0
16.400	0.0751	-0.0588	0.0064	0.1364	0.8915	0.0198	0.0000	0.0000	0.0000	0.0000	0.0000	0
16.467	0.1342	-0.0531	0.0100	0.1342	0.8849	0.0425	0.0000	0.0000	0.0000	0.0000	0.0000	1
16.533	0.0862	-0.0398	0.0051	0.1330	0.8870	0.0237	0.0000	0.0000	0.0000	0.0000	0.0000	0
16.600	0.1151	-0.0707	0.0082	0.1327	0.8825	0.0365	0.0000	0.0000	0.0000	0.0000	0.0000	0
16.667	0.1315	-0.0732	0.0078	0.1331	0.8791	0.0319	0.0000	0.0000	0.0000	0.0000	0.0000	0
16.733	0.0779	-0.0358	0.0040	0.1344	0.8726	0.0277	0.0000	0.0000	0.0000	0.0000	0.0000	0
16.800	0.1087	-0.0427	0.0084	0.1349	0.8675	0.0738	0.0000	0.0000	0.0000	0.0000	0.0000	0
16.867	0.1150	-0.0357	0.0080	0.1342	0.8677	0.0356	0.0000	0.0000	0.0000	0.0000	0.0000	0
16.933	0.0899	-0.0453	0.0058	0.1331	0.8688	0.0272	0.0000	0.0000	0.0000	0.0000	0.0000	0
17.000	0.1857	-0.0450	0.0106	0.1313	0.8737	0.0625	0.0000	0.0000	0.0000	0.0000	0.0000	2
17.067	0.1914	-0.0180	0.0109	0.1288	0.8829	0.0484	0.0000	0.0000	0.0000	0.0000	0.0000	0
17.133	0.1079	0.0031	0.0066	0.1259	0.8914	0.0326	0.0000	0.0000	0.0000	0.0000	0.0000	0
17.200	0.1789	0.0096	0.0116	0.1224	0.9028	0.0284	0.0000	0.0000	0.0000	0.0000	0.0000	0
17.267	0.1667	0.0167	0.0074	0.1214	0.9073	0.0180	0.0000	0.0000	0.0000	0.0000	0.0000	0
17.333	0.0788	0.0122	0.0048	0.1196	0.9128	0.0158	0.0000	0.0000	0.0000	0.0000	0.0000	0
17.400	0.1489	0.0289	0.0102	0.1165	0.9157	0.0289	0.0000	0.0000	0.0000	0.0000	0.0000	0
17.467	0.1490	0.0240	0.0095	0.1126	0.9226	0.0299	0.0000	0.0000	0.0000	0.0000	0.0000	1
17.533	0.0826	0.0136	0.0035	0.1123	0.9223	0.0158	0.0000	0.0000	0.0000	0.0000	0.0000	0
17.600	0.1620	0.0261	0.0083	0.1098	0.9275	0.0328	0.0000	0.0000	0.0000	0.0000	0.0000	0
17.667	0.1558	0.0291	0.0069	0.1094	0.9278	0.0165	0.0000	0.0000	0.0000	0.0000	0.0000	0
17.733	0.0677	0.0136	0.0044	0.1081	0.9299	0.0202	0.0000	0.0000	0.0000	0.0000	0.0000	0
17.800	0.1318	0.0236	0.0086	0.1088	0.9224	0.0237	0.0000	0.0000	0.0000	0.0000	0.0000	0
17.867	0.1070	0.0236	0.0080	0.1110	0.9165	0.0321	0.0000	0.0000	0.0000	0.0000	0.0000	0
17.933	0.0276	0.0091	0.0042	0.1129	0.9120	0.0225	0.0000	0.0000	0.0000	0.0000	0.0000	0
18.000	0.0542	0.0200	0.0083	0.1159	0.9063	0.0343	0.0000	0.0000	0.0000	0.0000	0.0000	4
18.067	0.0162	0.0242	0.0082	0.1193	0.9010	0.0388	0.0000	0.0000	0.0000	0.0000	0.0000	0
18.133	0.0032	0.0081	0.0051	0.1193	0.8999	0.0217	0.0000	0.0000	0.0000	0.0000	0.0000	0
18.200	-0.0031	0.0192	0.0103	0.1220	0.8954	0.0499	0.0000	0.0000	0.0000	0.0000	0.0000	0
18.267	-0.0092	0.0135	0.0090	0.1247	0.8945	0.0370	0.0000	0.0000	0.0000	0.0000	0.0000	0
18.333	-0.0058	0.0070	0.0049	0.1242	0.8958	0.0200	0.0000	0.0000	0.0000	0.0000	0.0000	0
18.400	-0.0245	0.0036	0.0092	0.1240	0.8970	0.0259	0.0000	0.0000	0.0000	0.0000	0.0000	0
18.467	-0.0295	0.0033	0.0080	0.1242	0.9005	0.0200	0.0000	0.0000	0.0000	0.0000	0.0000	1
18.533	-0.0179	0.0001	0.0061	0.1244	0.9004	0.0222	0.0000	0.0000	0.0000	0.0000	0.0000	0
18.600	-0.0341	0.0041	0.0081	0.1267	0.9014	0.0341	0.0000	0.0000	0.0000	0.0000	0.0000	0
18.667	-0.0556	0.0028	0.0085	0.1271	0.9034	0.0375	0.0000	0.0000	0.0000	0.0000	0.0000	0
18.733	-0.0333	0.0041	0.0075	0.1273	0.9018	0.0427	0.0000	0.0000	0.0000	0.0000	0.0000	0
18.800	-0.0700	0.0047	0.0071	0.1288	0.9027	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0
18.867	-0.0772	0.0010	0.0062	0.1313	0.8998	0.0264	0.0000	0.0000	0.0000	0.0000	0.0000	0
18.933	-0.0492	-0.0014	0.0036	0.1315	0.8998	0.0183	0.0000	0.0000	0.0000	0.0000	0.0000	0
19.000	-0.0943	-0.0088	0.0069	0.1310	0.8990	0.0215	0.0000	0.0000	0.0000	0.0000	0.0000	2
19.067	-0.0928	-0.0146	0.0083	0.1278	0.8998	0.0277	0.0000	0.0000	0.0000	0.0000	0.0000	0
19.133	-0.0613	-0.0106	0.0067	0.1246	0.9009	0.0528	0.0000	0.0000	0.0000	0.0000	0.0000	0
19.200	-0.1005	-0.0210	0.0084	0.1220	0.9007	0.0274	0.0000	0.0000	0.0000	0.0000	0.0000	0
19.267	-0.1033	-0.0271	0.0088	0.1188	0.9019	0.0395	0.0000	0.0000	0.0000	0.0000	0.0000	0
19.333	-0.0603	-0.0162	0.0040	0.1181	0.9013	0.0180	0.0000	0.0000	0.0000	0.0000	0.0000	0
19.400	-0.1118	-0.0359	0.0075	0.1168	0.9011	0.0378	0.0000	0.0000	0.0000	0.0000	0.0000	0
19.467	-0.1139	-0.0387	0.0073	0.1180	0.8963	0.0254	0.0000	0.0000	0.0000	0.0000	0.0000	1
19.533	-0.0791	-0.0220	0.0043	0.1190	0.8926	0.0210	0.0000	0.0000	0.0000	0.0000	0.0000	0
19.600	-0.1575	-0.0313	0.0078	0.1200	0.8873	0.0247	0.0000	0.0000	0.0000	0.0000	0.0000	0
19.667	-0.1569	-0.0146	0.0077	0.1203	0.8824	0.0217	0.0000	0.0000	0.0000	0.0000	0.0000	0
19.733	-0.0927	-0.0113	0.0046	0.1197	0.8798	0.0212	0.0000	0.0000	0.0000	0.0000	0.0000	0
19.800	-0.1272	-0.0318	0.0094	0.1170	0.8751	0.0551	0.0000	0.0000	0.0000	0.0000	0.0000	0
19.867	-0.0614	-0.0605	0.0101	0.1140	0.8691	0.0481	0.0000	0.0000	0.0000	0.0000	0.0000	0
19.933	-0.0020	-0.0433	0.0047	0.1125	0.8685	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0
20.000	0.0569	-0.0826	0.0095	0.1088	0.8684	0.0580	0.0000	0.0000	0.0000	0.0000	0.0000	8
20.067	0.1674	-0.0268	0.0111	0.1055	0.8714	0.0585	0.0000	0.0000	0.0000	0.0000	0.0000	0
20.133	0.0842	-0.0026	0.0053	0.1040	0.8763	0.0205	0.0000	0.0000	0.0000	0.0000	0.0000	0
20.200	0.1523	-0.0106	0.0089	0.1013	0.8880	0.0294	0.0000	0.0000	0.0000	0.0000	0.0000	0
20.267	0.1700	-0.0048	0.0081	0.0989	0.8950	0.0200	0.0000	0.0000	0.0000	0.0000	0.0000	0
20.333	0.0883	-0.0006	0.0043	0.0979	0.8980	0.0156	0.0000	0.0000	0.0000	0.0000	0.0000	0
20.400	0.1686	0.0083	0.0069	0.0962	0.9030	0.0202	0.0000	0.0000	0.0000	0.0000	0.0000	0
20.467	0.1748	-0.0067	0.0084	0.0931	0.9094	0.0306	0.0000	0.0000	0.0000	0.0000	0.0000	1
20.533	0.0759	-0.0121	0.0039	0.0919	0.9137	0.0173	0.0000	0.0000	0.0000	0.0000	0.0000	0
20.600	0.1410	-0.0210	0.0069	0.0903	0.9190	0.0205	0.0000	0.0000	0.0000	0.0000	0.0000	0
20.667	0.1260	-0.0172	0.0061	0.0895	0.9225	0.0198	0.0000	0.0000	0.0000	0.0000	0.0000	0
20.733	0.0682	-0.0192	0.0026	0.0896	0.9230	0.0089	0.0000	0.0000	0.0000	0.0000	0.0000	0
20.800	0.1213	-0.0286	0.0068	0.0884	0.9269	0.0247	0.0000	0.0000	0.0000	0.0000	0.0000	0
20.867	0.1002	-0.0334	0.0058	0.0888	0.9238	0.0109	0.0000	0.0000	0.0000	0.0000	0.0000	0
20.933	0.0449	-0.0216	0.0031	0.0897	0.9210	0.0138	0.0000	0.0000	0.0000	0.0000	0.0000	0
21.000	0.0893	-0.0218	0.0059	0.0911	0.9162	0.0180	0.0000	0.0000	0.0000	0.0000	0.0000	2
21.067	0.0397	-0.0180	0.0076	0.0958	0.9019	0.0400	0.0000	0.0000	0.0000	0.0000	0.0000	0
21.133	0.0122	-0.0321	0.0031	0.0973	0.9010	0.0202	0.0000	0.0000	0.0000	0.0000	0.0000	0
21.200	0.0054	-0.0786	0.0085	0.0994	0.8944	0.0291	0.0000	0.0000	0.0000	0.0000	0.0000	0
21.267	0.0166	-0.0958	0.0061	0.1007	0.8931	0.0160	0.0000	0.0000	0.0000	0.0000	0.0000	0
21.333	0.0172	-0.0543	0.0043	0.1007	0.8936	0.0195	0.0000	0.0000	0.0000	0.0000	0.0000	0
21.400	0.0333	-0.1056	0.0097	0.0995	0.8931	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0
21.467	0.0557	-0.0740	0.0079	0.0995	0.8919	0.0153	0.0000	0.0000	0.0000	0.0000	0.0000	1
21.533	0.0381	-0.0317	0.0037	0.1007	0.8904	0.0153	0.0000	0.0000	0.0000	0.0000	0.0000	0
21.600	0.0644	-0.0383	0.0071	0.1022	0.8885	0.0267	0.0000	0.0000	0.0000	0.0000	0.0000	0
21.667	0.0542	-0.0420	0.0075	0.1029	0.8881	0.0200	0.0000	0.0000	0.0000	0.0000	0.0000	0
21.733	0.0190	-0.0239	0.0037	0.1031	0.8884	0.0190	0.0000	0.0000	0.0000	0.0000	0.0000	0
21.800	0.0376	-0.0435	0.0075	0.1036	0.8886	0.0220	0.0000	0.0000	0.0000	0.0000	0.0000	0
21.867	0.0389	-0.0443	0.0078	0.1048	0.8884	0.0388	0.0000	0.0000	0.0000	0.0000	0.0000	0
21.933	0.0248	-0.0225	0.0041	0.1054	0.8866	0.0175	0.0000	0.0000	0.0000	0.0000	0.0000	0
22.000	0.0383	-0.0529	0.0086	0.1093	0.8798	0.0405	0.0000	0.0000	0.0000	0.0000	0.0000	4
22.067	0.0561	-0.0401	0.0091	0.1125	0.8812	0.0442	0.0000	0.0000	0.0000	0.0000	0.0000	0
22.133	0.0288	-0.0271	0.0038	0.1134	0.8813	0.0158	0.0000	0.0000	0.0000	0.0000	0.0000	0
22.200	0.0524	-0.0350	0.0073	0.1147	0.8821	0.0304	0.0000	0.0000	0.0000	0.0000	0.0000	0
22.267	0.0675	-0.0161	0.0077	0.1151	0.8831	0.0254	0.0000	0.0000	0.0000	0.0000	0.0000	0
22.333	0.0312	-0.0059	0.0048	0.1145	0.8847	0.0198	0.0000	0.0000	0.0000	0.0000	0.0000	0
22.400	0.0816	0.0008	0.0092	0.1141	0.8867	0.0378	0.0000	0.0000	0.0000	0.0000	0.0000	0
22.467	0.0899	0.0089	0.0076	0.1118	0.8895	0.0427	0.0000	0.0000	0.0000	0.0000	0.0000	1
22.533	0.0056	0.0047	0.0054	0.1088	0.8952	0.0311	0.0000	0.0000	0.0000	0.0000	0.0000	0
22.600	-0.0187	-0.0144	0.0083	0.1045	0.8997	0.0358	0.0000	0.0000	0.0000	0.0000	0.0000	0
22.667	-0.0580	-0.0131	0.0097	0.0987	0.9097	0.0388	0.0000	0.0000	0.0000	0.0000	0.0000	0
22.733	-0.0427	-0.0062	0.0083	0.0942	0.9180	0.0637	0.0000	0.0000	0.0000	0.0000	0.0000	0
22.800	-0.0870	-0.0040	0.0083	0.0912	0.9206	0.0375	0.0000	0.0000	0.0000	0.0000	0.0000	0
22.867	-0.1133	-0.0091	0.0071	0.0908	0.9214	0.0175	0.0000	0.0000	0.0000	0.0000	0.0000	0
22.933	-0.0796	-0.0060	0.0033	0.0910	0.9212	0.0096	0.0000	0.0000	0.0000	0.0000	0.0000	0
23.000	-0.1362	-0.0050	0.0059	0.0920	0.9211	0.0188	0.0000	0.0000	0.0000	0.0000	0.0000	2
23.067	-0.1372	-0.0084	0.0055	0.0934	0.9199	0.0183	0.0000	0.0000	0.0000	0.0000	0.0000	0
23.133	-0.0708	0.0054	0.0050	0.0936	0.9196	0.0222	0.0000	0.0000	0.0000	0.0000	0.0000	0
23.200	-0.1285	0.0148	0.0060	0.0962	0.9166	0.0220	0.0000	0.0000	0.0000	0.0000	0.0000	0
23.267	-0.1130	0.0061	0.0065	0.0983	0.9140	0.0215	0.0000	0.0000	0.0000	0.0000	0.0000	0
23.333	-0.0537	0.0027	0.0035	0.0994	0.9119	0.0131	0.0000	0.0000	0.0000	0.0000	0.0000	0
23.400	-0.1107	-0.0118	0.0059	0.1014	0.9098	0.0304	0.0000	0.0000	0.0000	0.0000	0.0000	0
23.467	-0.1332	-0.0066	0.0083	0.1014	0.9071	0.0306	0.0000	0.0000	0.0000	0.0000	0.0000	1
23.533	-0.0808	-0.0063	0.0045	0.1014	0.9055	0.0210	0.0000	0.0000	0.0000	0.0000	0.0000	0
23.600	-0.1656	-0.0035	0.0084	0.1024	0.9007	0.0380	0.0000	0.0000	0.0000	0.0000	0.0000	0
23.667	-0.1865	-0.0073	0.0091	0.1018	0.8971	0.0269	0.0000	0.0000	0.0000	0.0000	0.0000	0
23.733	-0.1094	-0.0086	0.0047	0.1005	0.8958	0.0180	0.0000	0.0000	0.0000	0.0000	0.0000	0
23.800	-0.2404	-0.0093	0.0079	0.0989	0.8959	0.0346	0.0000	0.0000	0.0000	0.0000	0.0000	0
23.867	-0.2759	-0.0169	0.0095	0.0965	0.9008	0.0459	0.0000	0.0000	0.0000	0.0000	0.0000	0
23.933	-0.1590	-0.0240	0.0041	0.0958	0.9019	0.0183	0.0000	0.0000	0.0000	0.0000	0.0000	0
24.000	-0.2994	-0.0527	0.0084	0.0931	0.9089	0.0360	0.0000	0.0000	0.0000	0.0000	0.0000	16
24.067	-0.2815	-0.0763	0.0099	0.0906	0.9145	0.0331	0.0000	0.0000	0.0000	0.0000	0.0000	0
24.133	-0.1350	-0.0610	0.0041	0.0901	0.9155	0.0114	0.0000	0.0000	0.0000	0.0000	0.0000	0
24.200	-0.2590	-0.1004	0.0067	0.0897	0.9169	0.0205	0.0000	0.0000	0.0000	0.0000	0.0000	0
24.267	-0.3093	-0.1044	0.0072	0.0887	0.9187	0.0180	0.0000	0.0000	0.0000	0.0000	0.0000	0
24.333	-0.1706	-0.0667	0.0038	0.0881	0.9191	0.0153	0.0000	0.0000	0.0000	0.0000	0.0000	0
24.400	-0.3201	-0.1261	0.0083	0.0848	0.9239	0.0264	0.0000	0.0000	0.0000	0.0000	0.0000	0
24.467	-0.3055	-0.1485	0.0100	0.0808	0.9286	0.0388	0.0000	0.0000	0.0000	0.0000	0.0000	1
24.533	-0.1670	-0.1033	0.0042	0.0795	0.9329	0.0183	0.0000	0.0000	0.0000	0.0000	0.0000	0
24.600	-0.2794	-0.1936	0.0069	0.0779	0.9414	0.0363	0.0000	0.0000	0.0000	0.0000	0.0000	0
24.667	-0.2800	-0.2229	0.0065	0.0771	0.9471	0.0168	0.0000	0.0000	0.0000	0.0000	0.0000	0
24.733	-0.1250	-0.1531	0.0027	0.0771	0.9488	0.0072	0.0000	0.0000	0.0000	0.0000	0.0000	0
24.800	-0.2305	-0.2579	0.0054	0.0768	0.9500	0.0099	0.0000	0.0000	0.0000	0.0000	0.0000	0
24.867	-0.2272	-0.3214	0.0057	0.0769	0.9485	0.0136	0.0000	0.0000	0.0000	0.0000	0.0000	0
24.933	-0.0785	-0.1972	0.0028	0.0770	0.9468	0.0106	0.0000	0.0000	0.0000	0.0000	0.0000	0
25.000	-0.0898	-0.3544	0.0047	0.0771	0.9465	0.0099	0.0000	0.0000	0.0000	0.0000	0.0000	2
25.067	0.0006	-0.3590	0.0059	0.0764	0.9445	0.0086	0.0000	0.0000	0.0000	0.0000	0.0000	0
25.133	0.0361	-0.1903	0.0032	0.0756	0.9455	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	0
25.200	0.0919	-0.3154	0.0061	0.0754	0.9439	0.0119	0.0000	0.0000	0.0000	0.0000	0.0000	0
25.267	0.1279	-0.2318	0.0055	0.0749	0.9447	0.0077	0.0000	0.0000	0.0000	0.0000	0.0000	0
25.333	0.0951	-0.1143	0.0033	0.0742	0.9461	0.0156	0.0000	0.0000	0.0000	0.0000	0.0000	0
25.400	0.1952	-0.1305	0.0067	0.0734	0.9483	0.0146	0.0000	0.0000	0.0000	0.0000	0.0000	0
25.467	0.1669	-0.1030	0.0057	0.0739	0.9468	0.0151	0.0000	0.0000	0.0000	0.0000	0.0000	1
25.533	0.0980	-0.0414	0.0031	0.0739	0.9477	0.0091	0.0000	0.0000	0.0000	0.0000	0.0000	0
25.600	0.1947	-0.0589	0.0055	0.0734	0.9498	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	0
25.667	0.1550	-0.0400	0.0054	0.0724	0.9514	0.0175	0.0000	0.0000	0.0000	0.0000	0.0000	0
25.733	0.0646	-0.0135	0.0033	0.0714	0.9533	0.0114	0.0000	0.0000	0.0000	0.0000	0.0000	0
25.800	0.1207	-0.0143	0.0056	0.0699	0.9556	0.0160	0.0000	0.0000	0.0000	0.0000	0.0000	0
25.867	0.0938	0.0094	0.0054	0.0688	0.9580	0.0170	0.0000	0.0000	0.0000	0.0000	0.0000	0
25.933	0.0423	0.0130	0.0026	0.0685	0.9592	0.0116	0.0000	0.0000	0.0000	0.0000	0.0000	0
26.000	0.0832	0.0352	0.0049	0.0678	0.9622	0.0175	0.0000	0.0000	0.0000	0.0000	0.0000	4
26.067	0.0751	0.0517	0.0051	0.0672	0.9647	0.0114	0.0000	0.0000	0.0000	0.0000	0.0000	0
26.133	0.0225	0.0395	0.0032	0.0663	0.9672	0.0163	0.0000	0.0000	0.0000	0.0000	0.0000	0
26.200	0.0698	0.0767	0.0047	0.0659	0.9695	0.0074	0.0000	0.0000	0.0000	0.0000	0.0000	0
26.267	0.1191	0.1100	0.0042	0.0663	0.9697	0.0158	0.0000	0.0000	0.0000	0.0000	0.0000	0
26.333	0.0471	0.0685	0.0027	0.0659	0.9701	0.0091	0.0000	0.0000	0.0000	0.0000	0.0000	0
26.400	0.1364	0.1334	0.0044	0.0661	0.9698	0.0079	0.0000	0.0000	0.0000	0.0000	0.0000	0
26.467	0.1032	0.1478	0.0041	0.0664	0.9693	0.0067	0.0000	0.0000	0.0000	0.0000	0.0000	1
26.533	0.0665	0.0954	0.0028	0.0661	0.9692	0.0091	0.0000	0.0000	0.0000	0.0000	0.0000	0
26.600	0.1530	0.1617	0.0043	0.0661	0.9699	0.0094	0.0000	0.0000	0.0000	0.0000	0.0000	0
26.667	0.1676	0.1675	0.0052	0.0655	0.9720	0.0160	0.0000	0.0000	0.0000	0.0000	0.0000	0
26.733	0.0839	0.0864	0.0043	0.0648	0.9716	0.0114	0.0000	0.0000	0.0000	0.0000	0.0000	0
26.800	0.1407	0.1422	0.0040	0.0652	0.9721	0.0121	0.0000	0.0000	0.0000	0.0000	0.0000	0
26.867	0.1222	0.1299	0.0044	0.0654	0.9707	0.0064	0.0000	0.0000	0.0000	0.0000	0.0000	0
26.933	0.0657	0.0682	0.0024	0.0653	0.9714	0.0062	0.0000	0.0000	0.0000	0.0000	0.0000	0
27.000	0.1284	0.0866	0.0043	0.0655	0.9703	0.0079	0.0000	0.0000	0.0000	0.0000	0.0000	2
27.067	0.1329	0.0513	0.0037	0.0657	0.9707	0.0072	0.0000	0.0000	0.0000	0.0000	0.0000	0
27.133	0.0686	0.0153	0.0029	0.0651	0.9710	0.0084	0.0000	0.0000	0.0000	0.0000	0.0000	0
27.200	0.1406	0.0053	0.0043	0.0658	0.9671	0.0067	0.0000	0.0000	0.0000	0.0000	0.0000	0
27.267	0.1190	-0.0128	0.0047	0.0664	0.9635	0.0089	0.0000	0.0000	0.0000	0.0000	0.0000	0
27.333	0.0467	-0.0203	0.0023	0.0667	0.9623	0.0064	0.0000	0.0000	0.0000	0.0000	0.0000	0
27.400	0.0917	-0.0328	0.0052	0.0670	0.9592	0.0180	0.0000	0.0000	0.0000	0.0000	0.0000	0
27.467	0.0876	-0.0279	0.0040	0.0678	0.9556	0.0133	0.0000	0.0000	0.0000	0.0000	0.0000	1
27.533	0.0435	-0.0177	0.0027	0.0683	0.9533	0.0170	0.0000	0.0000	0.0000	0.0000	0.0000	0
27.600	0.0802	-0.0300	0.0047	0.0696	0.9474	0.0126	0.0000	0.0000	0.0000	0.0000	0.0000	0
27.667	0.0321	-0.0163	0.0046	0.0699	0.9445	0.0111	0.0000	0.0000	0.0000	0.0000	0.0000	0
27.733	-0.0011	-0.0061	0.0028	0.0702	0.9427	0.0106	0.0000	0.0000	0.0000	0.0000	0.0000	0
27.800	-0.0036	0.0032	0.0043	0.0710	0.9390	0.0096	0.0000	0.0000	0.0000	0.0000	0.0000	0
27.867	0.0068	-0.0113	0.0054	0.0714	0.9351	0.0151	0.0000	0.0000	0.0000	0.0000	0.0000	0
27.933	0.0043	-0.0049	0.0022	0.0722	0.9335	0.0086	0.0000	0.0000	0.0000	0.0000	0.0000	0
28.000	-0.0002	-0.0202	0.0045	0.0734	0.9317	0.0119	0.0000	0.0000	0.0000	0.0000	0.0000	8
28.067	-0.0079	-0.0303	0.0073	0.0735	0.9333	0.0217	0.0000	0.0000	0.0000	0.0000	0.0000	0
28.133	-0.0016	-0.0143	0.0025	0.0744	0.9314	0.0119	0.0000	0.0000	0.0000	0.0000	0.0000	0
28.200	-0.0037	-0.0140	0.0056	0.0756	0.9295	0.0202	0.0000	0.0000	0.0000	0.0000	0.0000	0
28.267	-0.0051	-0.0187	0.0064	0.0746	0.9319	0.0198	0.0000	0.0000	0.0000	0.0000	0.0000	0
28.333	0.0002	-0.0223	0.0033	0.0738	0.9340	0.0138	0.0000	0.0000	0.0000	0.0000	0.0000	0
28.400	0.0237	-0.0461	0.0065	0.0716	0.9417	0.0277	0.0000	0.0000	0.0000	0.0000	0.0000	0
28.467	0.0116	-0.0442	0.0072	0.0700	0.9502	0.0217	0.0000	0.0000	0.0000	0.0000	0.0000	1
28.533	0.0094	-0.0214	0.0030	0.0696	0.9536	0.0104	0.0000	0.0000	0.0000	0.0000	0.0000	0
28.600	0.0237	-0.0306	0.0050	0.0694	0.9553	0.0128	0.0000	0.0000	0.0000	0.0000	0.0000	0
28.667	0.0142	-0.0283	0.0048	0.0696	0.9552	0.0104	0.0000	0.0000	0.0000	0.0000	0.0000	0
28.733	0.0034	-0.0195	0.0025	0.0699	0.9543	0.0067	0.0000	0.0000	0.0000	0.0000	0.0000	0
28.800	0.0037	-0.0111	0.0057	0.0712	0.9493	0.0111	0.0000	0.0000	0.0000	0.0000	0.0000	0
28.867	0.0030	0.0052	0.0079	0.0747	0.9351	0.0242	0.0000	0.0000	0.0000	0.0000	0.0000	0
28.933	-0.0018	0.0089	0.0036	0.0763	0.9337	0.0170	0.0000	0.0000	0.0000	0.0000	0.0000	0
29.000	0.0062	-0.0080	0.0067	0.0786	0.9275	0.0168	0.0000	0.0000	0.0000	0.0000	0.0000	2
29.067	-0.0208	-0.0236	0.0068	0.0800	0.9245	0.0146	0.0000	0.0000	0.0000	0.0000	0.0000	0
29.133	-0.0126	-0.0183	0.0033	0.0807	0.9236	0.0094	0.0000	0.0000	0.0000	0.0000	0.0000	0
29.200	-0.0162	-0.0293	0.0081	0.0820	0.9196	0.0205	0.0000	0.0000	0.0000	0.0000	0.0000	0
29.267	-0.0182	-0.0246	0.0081	0.0843	0.9178	0.0195	0.0000	0.0000	0.0000	0.0000	0.0000	0
29.333	-0.0049	-0.0096	0.0049	0.0848	0.9186	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	0
29.400	-0.0021	-0.0236	0.0110	0.0857	0.9183	0.0252	0.0000	0.0000	0.0000	0.0000	0.0000	0
29.467	-0.0043	0.0048	0.0099	0.0872	0.9193	0.0264	0.0000	0.0000	0.0000	0.0000	0.0000	1
29.533	0.0053	0.0122	0.0046	0.0880	0.9198	0.0168	0.0000	0.0000	0.0000	0.0000	0.0000	0
29.600	0.0085	0.0285	0.0094	0.0895	0.9207	0.0304	0.0000	0.0000	0.0000	0.0000	0.0000	0
29.667	-0.0062	0.0391	0.0088	0.0923	0.9174	0.0296	0.0000	0.0000	0.0000	0.0000	0.0000	0
29.733	-0.0083	0.0292	0.0056	0.0938	0.9159	0.0274	0.0000	0.0000	0.0000	0.0000	0.0000	0
29.800	-0.0025	0.0554	0.0119	0.0992	0.9049	0.0642	0.0000	0.0000	0.0000	0.0000	0.0000	0
29.867	-0.0145	0.0742	0.0135	0.1076	0.8979	0.0696	0.0000	0.0000	0.0000	0.0000	0.0000	0
29.933	-0.0287	0.0493	0.0084	0.1136	0.8910	0.0459	0.0000	0.0000	0.0000	0.0000	0.0000	0
