t	zoom	rot	act	bright	sat	cut	onset	low	mid	high	rms	beatRank
3.333	-3.6575	3.5495	0.0209	0.0182	0.4733	0.0368	0.0000	0.0000	0.0000	0.0000	0.0000	0
3.400	3.1952	1.1178	0.0170	0.0299	0.5018	0.0642	0.0000	0.0000	0.0000	0.0000	0.0000	0
3.467	-3.6575	2.6487	0.0594	0.0746	0.5884	0.2679	0.0000	0.0000	0.0000	0.0000	0.0000	1
3.533	-0.1514	1.6202	0.0720	0.0788	0.6242	0.0373	0.0000	0.0000	0.0000	0.0000	0.0000	0
3.600	-0.7424	0.4944	0.0866	0.0834	0.6567	0.1137	0.0000	0.0000	0.0000	0.0000	0.0000	0
3.667	0.6525	1.1712	0.0881	0.0748	0.6946	0.0613	0.0000	0.0000	0.0000	0.0000	0.0000	0
3.733	0.6139	0.8413	0.0756	0.0737	0.6877	0.0429	0.0000	0.0000	0.0000	0.0000	0.0000	0
3.800	2.1743	2.1135	0.0887	0.0672	0.6429	0.0282	0.0000	0.0000	0.0000	0.0000	0.0000	0
3.867	-0.8839	-1.1399	0.0729	0.0608	0.6173	0.0625	0.0000	0.0000	0.0000	0.0000	0.0000	0
3.933	1.8863	4.1888	0.0662	0.0530	0.5641	0.0966	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.000	-1.1739	1.5897	0.0497	0.0498	0.5432	0.0319	0.0000	0.0000	0.0000	0.0000	0.0000	8
4.067	1.9033	3.3877	0.0519	0.0481	0.5721	0.0350	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.133	0.4670	-0.0094	0.0541	0.0609	0.6155	0.1142	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.200	-2.7200	2.4072	0.0849	0.0755	0.6736	0.0752	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.267	-2.3582	-1.4304	0.0860	0.0747	0.6947	0.0439	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.333	-0.6501	0.5408	0.0815	0.0870	0.6672	0.0809	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.400	0.0722	0.7336	0.0895	0.0803	0.6458	0.1061	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.467	0.4121	0.3724	0.0785	0.0790	0.6369	0.0824	0.0000	0.0000	0.0000	0.0000	0.0000	1
4.533	1.1272	-3.3368	0.0728	0.0525	0.5643	0.0787	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.600	3.6575	-0.5716	0.0396	0.0171	0.4037	0.2328	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.667	3.6575	-3.1738	0.0161	0.0218	0.4097	0.0199	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.733	3.6575	-4.1888	0.0355	0.0417	0.5398	0.0400	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.800	-0.4727	4.1888	0.0372	0.0505	0.5327	0.0145	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.867	-3.6575	3.1511	0.0400	0.0410	0.5077	0.0179	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.933	-3.6575	-3.0329	0.0305	0.0191	0.3691	0.0338	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.000	2.1126	-1.5324	0.0166	0.0196	0.4778	0.0086	0.0000	0.0000	0.0000	0.0000	0.0000	2
5.067	-1.9763	2.0344	0.0356	0.0440	0.5217	0.1713	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.133	-0.1897	1.0959	0.0440	0.0606	0.5031	0.0696	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.200	-1.2721	-2.1301	0.0692	0.0778	0.5407	0.1140	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.267	-2.3445	3.6932	0.0999	0.1127	0.5318	0.1201	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.333	-0.1902	1.0974	0.0911	0.1301	0.4988	0.0694	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.400	0.5934	3.2709	0.1614	0.1947	0.4794	0.3510	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.467	0.3441	0.8598	0.1844	0.2210	0.4975	0.0669	0.0000	0.0000	0.0000	0.0000	0.0000	1
5.533	-0.2444	0.0009	0.2020	0.1690	0.4543	0.2738	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.600	0.7470	-0.0675	0.1421	0.1052	0.4088	0.2235	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.667	0.4572	-0.0025	0.0795	0.1127	0.3800	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.733	1.7536	-3.1902	0.0796	0.1151	0.3295	0.2115	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.800	0.1067	-0.0023	0.0447	0.1324	0.3311	0.1248	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.867	1.1095	-0.0099	0.0927	0.2051	0.3487	0.3314	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.933	0.6584	-0.0015	0.1179	0.3114	0.3290	0.3632	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.000	2.9413	-0.0019	0.0681	0.3715	0.3228	0.1630	0.0000	0.0000	0.0000	0.0000	0.0000	4
6.067	2.8520	0.0078	0.1336	0.4903	0.3296	0.3047	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.133	0.6370	0.0032	0.0662	0.5290	0.3332	0.1115	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.200	0.2920	4.1888	0.1385	0.5067	0.3295	0.1699	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.267	1.9451	-0.0004	0.1809	0.3404	0.3527	0.3679	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.333	0.2980	-0.0002	0.0952	0.2495	0.3667	0.2113	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.400	0.0026	-0.0024	0.1272	0.1289	0.2806	0.4350	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.467	-0.0238	0.0023	0.0393	0.0943	0.2660	0.1409	0.0000	0.0000	0.0000	0.0000	0.0000	1
6.533	-0.9958	0.0000	0.0532	0.0498	0.2080	0.2657	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.600	0.0249	0.0180	0.0251	0.0404	0.1764	0.1061	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.667	0.6095	0.0115	0.0123	0.0408	0.1820	0.0086	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.733	0.0501	0.0113	0.0189	0.0462	0.2552	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.800	1.1500	0.0143	0.0207	0.0511	0.3039	0.0282	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.867	0.5010	0.0269	0.0402	0.0651	0.4344	0.1292	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.933	0.4416	0.4088	0.0723	0.0909	0.5137	0.1225	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.000	0.1368	0.0038	0.0727	0.0971	0.5460	0.0757	0.0000	0.0000	0.0000	0.0000	0.0000	2
7.067	-0.0236	-0.0061	0.1174	0.1221	0.6423	0.2130	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.133	3.6575	4.1888	0.1370	0.1387	0.6437	0.0647	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.200	-1.3722	4.1888	0.1309	0.1111	0.5020	0.2953	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.267	3.6575	0.0039	0.1002	0.0874	0.3515	0.2436	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.333	1.1471	-0.4486	0.0565	0.0878	0.2986	0.0772	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.400	2.3587	1.5580	0.1381	0.1998	0.3390	0.6377	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.467	1.3402	-2.5503	0.1480	0.3144	0.3441	0.4279	0.0000	0.0000	0.0000	0.0000	0.0000	1
7.533	1.6790	-4.1888	0.2789	0.3375	0.3321	0.5020	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.600	1.9075	-0.9534	0.2715	0.0712	0.2030	0.7605	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.667	-2.4417	4.1888	0.0600	0.0180	0.1993	0.2172	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.733	-3.6575	-4.1888	0.0097	0.0089	0.1112	0.0145	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.800	-3.6575	4.1888	0.0022	0.0091	0.0287	0.0047	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.867	3.6575	-0.0148	0.0102	0.0150	0.3189	0.0044	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.933	-3.6575	-0.0160	0.0218	0.0299	0.5205	0.0020	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.000	-2.1465	4.1888	0.0206	0.0341	0.5075	0.0042	0.0000	0.0000	0.0000	0.0000	0.0000	16
8.067	2.8899	-0.8634	0.0229	0.0304	0.4426	0.0064	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.133	-1.1593	1.0780	0.0170	0.0298	0.2646	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.200	-3.6575	-1.5378	0.0188	0.0230	0.2490	0.0015	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.267	3.6575	4.1888	0.0186	0.0200	0.2885	0.0365	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.333	-1.9693	-1.8000	0.0180	0.0190	0.2872	0.0032	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.400	-3.6575	-3.3814	0.0218	0.0261	0.3572	0.0159	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.467	-2.8792	-0.5118	0.0162	0.0279	0.3883	0.0103	0.0000	0.0000	0.0000	0.0000	0.0000	1
8.533	-3.6575	1.6230	0.0289	0.0460	0.4815	0.1409	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.600	-3.0630	-2.1037	0.0537	0.0597	0.5524	0.0667	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.667	-1.7061	-1.0297	0.0730	0.0664	0.5728	0.0422	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.733	-3.3070	-4.1888	0.0663	0.0582	0.5851	0.0821	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.800	-1.8251	1.5490	0.0552	0.0468	0.6065	0.0434	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.867	-2.6183	-4.1888	0.0398	0.0450	0.6357	0.0517	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.933	-2.1728	-0.0022	0.0354	0.0501	0.6797	0.1007	0.0000	0.0000	0.0000	0.0000	0.0000	0
