t	zoom	rot	act	bright	sat	cut	onset	low	mid	high	rms	beatRank
3.400	0.8291	0.9771	0.0345	0.0320	0.8936	0.1100	0.0000	0.0000	0.0000	0.0000	0.0000	0
3.467	0.4738	0.6022	0.0483	0.0637	0.9357	0.0870	0.0000	0.0000	0.0000	0.0000	0.0000	1
3.533	1.2741	1.0186	0.1709	0.2018	0.9445	1.0627	0.0000	0.0000	0.0000	0.0000	0.0000	0
3.600	-3.6575	1.0181	0.1103	0.2289	0.9719	0.2642	0.0000	0.0000	0.0000	0.0000	0.0000	0
3.667	-3.6575	0.5141	0.1577	0.2025	0.6906	1.2074	0.0000	0.0000	0.0000	0.0000	0.0000	0
3.733	-3.6575	0.9940	0.1791	0.0684	0.9733	0.6998	0.0000	0.0000	0.0000	0.0000	0.0000	0
3.800	-1.5709	0.6538	0.0865	0.1159	0.9823	0.2368	0.0000	0.0000	0.0000	0.0000	0.0000	0
3.867	-3.6575	0.9760	0.1356	0.2007	0.9755	0.3064	0.0000	0.0000	0.0000	0.0000	0.0000	0
3.933	-3.6575	0.9408	0.1485	0.0733	0.9835	0.7699	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.000	-2.0921	0.7238	0.0681	0.0232	0.7215	0.4525	0.0000	0.0000	0.0000	0.0000	0.0000	8
4.067	-2.4967	0.8050	0.0761	0.0878	0.9927	0.2603	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.133	0.1381	0.8743	0.0816	0.0187	0.7409	0.3517	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.200	3.6575	0.9663	0.0680	0.0650	0.5978	0.1167	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.267	-3.6575	0.9153	0.1099	0.0909	0.7690	0.2453	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.333	-3.3511	0.5556	0.0896	0.0502	0.8536	0.2870	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.400	3.6575	0.9468	0.0789	0.0775	0.6861	0.3453	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.467	-3.6575	0.6068	0.0435	0.0640	0.8594	0.1973	0.0000	0.0000	0.0000	0.0000	0.0000	1
4.533	0.5986	0.8936	0.0542	0.0849	0.8932	0.3400	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.600	-3.6575	0.9535	0.0823	0.1195	0.9723	0.1630	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.667	3.6575	0.6585	0.0953	0.0452	0.5242	0.5721	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.733	3.6575	0.9572	0.0397	0.0439	0.5287	0.0713	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.800	-3.6575	0.5656	0.0336	0.0236	0.6741	0.0885	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.867	1.2724	0.8952	0.0271	0.0250	0.8136	0.1321	0.0000	0.0000	0.0000	0.0000	0.0000	0
4.933	-3.6575	0.9629	0.0857	0.0962	0.9356	0.2826	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.000	-0.5502	0.6233	0.1732	0.2552	0.7972	0.5877	0.0000	0.0000	0.0000	0.0000	0.0000	2
5.067	-0.6698	1.0208	0.1454	0.1541	0.9828	0.3914	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.133	-0.7333	0.5295	0.0929	0.0894	0.9166	0.3373	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.200	-0.4982	0.9315	0.0623	0.0519	0.8852	0.2338	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.267	1.2003	1.5051	0.0616	0.0734	0.8323	0.0816	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.333	-3.6575	0.3625	0.0594	0.0247	0.7339	0.2255	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.400	-0.0612	1.0525	0.0205	0.0102	0.5771	0.0713	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.467	0.0396	0.5618	0.0117	0.0154	0.5639	0.0201	0.0000	0.0000	0.0000	0.0000	0.0000	1
5.533	-0.1929	0.9388	0.0174	0.0166	0.5582	0.0218	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.600	-0.7305	0.9384	0.0136	0.0146	0.5375	0.0145	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.667	-0.6334	0.6197	0.0128	0.0188	0.5568	0.0213	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.733	-0.2019	0.9675	0.0209	0.0310	0.7980	0.1100	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.800	-0.5633	0.5365	0.0203	0.0166	0.8301	0.0603	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.867	-1.1758	0.9650	0.0697	0.0789	0.9728	0.6757	0.0000	0.0000	0.0000	0.0000	0.0000	0
5.933	-0.8663	0.5422	0.4983	0.5771	0.7421	1.8630	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.000	-0.3613	0.6147	0.2050	0.3880	0.9328	1.0946	0.0000	0.0000	0.0000	0.0000	0.0000	4
6.067	-1.7827	0.9680	0.3212	0.0744	0.6220	1.6696	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.133	-1.1908	0.6013	0.1290	0.1515	0.7580	0.2407	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.200	-1.2553	0.9545	0.0866	0.1561	0.8484	0.0998	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.267	-1.1324	0.9353	0.0841	0.1541	0.7602	0.1115	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.333	-0.5079	0.6294	0.1893	0.3000	0.9430	1.3221	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.400	-0.7247	0.9049	0.0942	0.2427	0.8959	0.5091	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.467	-0.5875	0.5933	0.1285	0.3609	0.7121	0.5419	0.0000	0.0000	0.0000	0.0000	0.0000	1
6.533	-1.3956	0.9488	0.2543	0.1226	0.8154	1.3400	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.600	-0.2123	0.9616	0.0721	0.1458	0.6153	0.2826	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.667	-0.4383	0.6077	0.0740	0.1023	0.8282	0.2547	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.733	-0.0130	0.9228	0.0651	0.1363	0.8266	0.1375	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.800	-0.2808	0.5863	0.1695	0.2620	0.9590	0.9782	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.867	-0.0687	0.9295	0.0514	0.2374	0.9834	0.1870	0.0000	0.0000	0.0000	0.0000	0.0000	0
6.933	-3.6575	1.0748	0.1726	0.1705	0.7082	0.9012	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.000	0.6250	0.5707	0.1030	0.0889	0.8989	0.2306	0.0000	0.0000	0.0000	0.0000	0.0000	2
7.067	0.4523	0.9567	0.0470	0.0828	0.9410	0.0485	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.133	0.3412	0.6118	0.0350	0.0859	0.9354	0.0169	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.200	0.7424	0.9792	0.0940	0.1513	0.7240	0.1419	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.267	0.9010	0.9449	0.3248	0.4729	0.7892	1.1963	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.333	0.6485	0.6634	0.1057	0.3950	0.7222	0.4819	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.400	0.6359	0.9796	0.1827	0.5497	0.8256	0.8029	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.467	0.6239	0.6190	0.2471	0.3249	0.7018	0.9201	0.0000	0.0000	0.0000	0.0000	0.0000	1
7.533	1.4134	0.9416	0.2367	0.1374	0.6665	0.7150	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.600	0.5379	0.9273	0.1855	0.2516	0.7771	0.6441	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.667	0.9067	0.5377	0.2009	0.0825	0.6763	0.6373	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.733	0.1409	0.8163	0.1081	0.1088	0.7795	0.1159	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.800	-0.0082	0.5938	0.1053	0.0657	0.7046	0.1127	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.867	0.0817	0.9639	0.0611	0.0240	0.5780	0.2088	0.0000	0.0000	0.0000	0.0000	0.0000	0
7.933	-1.4935	1.0142	0.3479	0.3715	0.9206	1.7005	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.000	0.7491	0.5625	0.3465	0.0254	0.7954	1.7135	0.0000	0.0000	0.0000	0.0000	0.0000	16
8.067	0.3616	0.9565	0.0870	0.0964	0.8749	0.5365	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.133	0.0856	0.5596	0.3287	0.4194	0.7149	1.9544	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.200	0.2669	1.1316	0.1460	0.4429	0.8535	0.6326	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.267	-0.6852	1.0040	0.3665	0.0778	0.7575	1.7498	0.0000	0.0000	0.0000	0.0000	0.0000	0
